"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Abduzione Anche (Macchina)",,"",1,"failure",80,6,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Lat Pulldown (Macchina)",,"",0,"failure",35,8,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Lat Pulldown (Macchina)",,"",1,"failure",35,6,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Lat Pulldown (Macchina)",,"",2,"failure",35,5,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Lento in Avanti (Smith Machine)",,"",0,"failure",10,10,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Lento in Avanti (Smith Machine)",,"",1,"failure",12.5,5,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Lento in Avanti (Smith Machine)",,"",2,"failure",12.5,4,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Alzata Frontale (Manubrio)",,"",0,"failure",4,11,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Alzata Frontale (Manubrio)",,"",1,"failure",4,11,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Bicipiti Martello (Manubrio)",0,"",0,"failure",6,8,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Bicipiti Martello (Manubrio)",0,"",1,"failure",6,10,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Bicipiti Martello (Manubrio)",0,"",2,"failure",6,7,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Pushdown Tricipiti",0,"",0,"failure",15,10,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Pushdown Tricipiti",0,"",1,"failure",15,10,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Pushdown Tricipiti",0,"",2,"failure",15,6,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Tapis Roulant",,"",0,"normal",,0,,600,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Hip Thrust (macchina)",,"",0,"failure",32.5,7,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Hip Thrust (macchina)",,"",1,"failure",32.5,7,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Hip Thrust (macchina)",,"",2,"failure",32.5,7,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Hip Thrust (macchina)",,"",3,"failure",32.5,7,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Stacco da Terra (Manubrio)",,"",0,"failure",16,8,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Stacco da Terra (Manubrio)",,"",1,"failure",16,6,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Stacco da Terra (Manubrio)",,"",2,"failure",16,6,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Stacco da Terra (Manubrio)",,"",3,"failure",16,5,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Abduzione Anche (Macchina)",,"",0,"failure",80,6,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Abduzione Anche (Macchina)",,"",1,"failure",80,6,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Estensioni Glutei al Cavo",,"",0,"failure",7.5,10,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Estensioni Glutei al Cavo",,"",1,"failure",7.5,10,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Lat Pulldown (Macchina)",,"",0,"failure",35,8,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Lat Pulldown (Macchina)",,"",1,"failure",35,7,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Lat Pulldown (Macchina)",,"",2,"failure",35,6,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Lento in Avanti (Manubrio)",,"",0,"failure",8,7,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Lento in Avanti (Manubrio)",,"",1,"failure",8,7,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Lento in Avanti (Manubrio)",,"",2,"failure",8,5,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Alzata Frontale (Manubrio)",,"",0,"failure",5,7,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Alzata Frontale (Manubrio)",,"",1,"failure",5,7,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Bicipiti Martello (Manubrio)",0,"",0,"failure",8,8,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Bicipiti Martello (Manubrio)",0,"",1,"failure",8,4,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Bicipiti Martello (Manubrio)",0,"",2,"failure",6,4,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Pushdown Tricipiti",0,"",0,"failure",15,10,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Pushdown Tricipiti",0,"",1,"failure",15,7,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Pushdown Tricipiti",0,"",2,"failure",15,6,,0,
"Full body","9 dic 2025, 19:09","9 dic 2025, 20:30","","Tapis Roulant",,"",0,"normal",,0,,600,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Hip Thrust (macchina)",,"",0,"failure",32.5,10,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Hip Thrust (macchina)",,"",1,"failure",32.5,9,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Hip Thrust (macchina)",,"",2,"failure",32.5,8,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Hip Thrust (macchina)",,"",3,"failure",32.5,7,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Stacco da Terra (Manubrio)",,"",0,"failure",16,8,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Stacco da Terra (Manubrio)",,"",1,"failure",16,6,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Stacco da Terra (Manubrio)",,"",2,"failure",16,6,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Stacco da Terra (Manubrio)",,"",3,"failure",16,6,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Abduzione Anche (Macchina)",,"",0,"failure",80,15,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Abduzione Anche (Macchina)",,"",1,"failure",80,15,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Estensioni Glutei al Cavo",,"",0,"failure",7.5,10,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Estensioni Glutei al Cavo",,"",1,"failure",7.5,10,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Lat Pulldown (Macchina)",,"",0,"failure",35,8,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Lat Pulldown (Macchina)",,"",1,"failure",35,6,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Lat Pulldown (Macchina)",,"",2,"failure",35,6,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Lento in Avanti Seduto (Macchina)",,"",0,"failure",20,9,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Lento in Avanti Seduto (Macchina)",,"",1,"failure",20,9,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Lento in Avanti Seduto (Macchina)",,"",2,"failure",20,6,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Alzata Frontale (Manubrio)",,"",0,"failure",4,10,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Alzata Frontale (Manubrio)",,"",1,"failure",4,10,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Bicipiti Martello (Manubrio)",0,"",0,"failure",6,10,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Bicipiti Martello (Manubrio)",0,"",1,"failure",6,9,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Bicipiti Martello (Manubrio)",0,"",2,"failure",6,8,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Pushdown Tricipiti",0,"",0,"failure",12.5,12,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Pushdown Tricipiti",0,"",1,"failure",15,6,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Pushdown Tricipiti",0,"",2,"failure",15,6,,0,
"Full body","29 nov 2025, 15:41","29 nov 2025, 17:14","","Tapis Roulant",,"",0,"normal",,0,,600,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Estensione Polpacci (Macchina)",,"",0,"failure",60,15,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Estensione Polpacci (Macchina)",,"",1,"failure",60,15,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Estensione Polpacci (Macchina)",,"",2,"failure",60,15,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Hip Thrust (macchina)",,"",0,"failure",42.5,5,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Hip Thrust (macchina)",,"",1,"failure",42.5,4,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Hip Thrust (macchina)",,"",2,"failure",32.5,6,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Hack Squat (Macchina)",,"",0,"normal",10,5,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Hack Squat (Macchina)",,"",1,"normal",10,6,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Stacco da Terra (Manubrio)",,"",0,"failure",16,9,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Stacco da Terra (Manubrio)",,"",1,"failure",16,5,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Stacco da Terra (Manubrio)",,"",2,"failure",16,5,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Leg Press (Macchina)",,"",0,"failure",140,6,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Leg Press (Macchina)",,"",1,"failure",140,5,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Leg Curl Seduto (Macchina)",,"",0,"failure",35,9,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Leg Curl Seduto (Macchina)",,"",1,"failure",35,9,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Estensione Dorso (Ipertensione con Peso)",,"",0,"failure",8,10,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Estensione Dorso (Ipertensione con Peso)",,"",1,"failure",8,10,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Estensione Dorso (Ipertensione con Peso)",,"",2,"failure",8,8,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Abduzione Anche (Macchina)",,"",0,"failure",75,12,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Abduzione Anche (Macchina)",,"",1,"failure",75,12,,0,
"Leg","23 nov 2025, 10:53","23 nov 2025, 12:09","","Abduzione Anche (Macchina)",,"",2,"failure",75,12,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Chest Press (Macchina)",,"",0,"failure",20,8,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Chest Press (Macchina)",,"",1,"failure",20,7,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Chest Press (Macchina)",,"",2,"failure",20,6,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Panca Inclinata (Manubrio)",,"",0,"failure",8,8,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Panca Inclinata (Manubrio)",,"",1,"failure",8,7,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Lento in Avanti (Smith Machine)",,"",0,"failure",10,6,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Lento in Avanti (Smith Machine)",,"",1,"failure",9.5,6,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Lento in Avanti (Smith Machine)",,"",2,"failure",10,5,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Aperture Laterali (Manubrio)",,"",0,"failure",4,11,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Aperture Laterali (Manubrio)",,"",1,"failure",4,11,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",0,"failure",4,13,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",1,"failure",4,9,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",2,"failure",4,7,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Pushdown Tricipiti",,"",0,"failure",12.5,11,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Pushdown Tricipiti",,"",1,"failure",12.5,7,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Crunch (Macchina)",,"",0,"failure",35,8,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Crunch (Macchina)",,"",1,"failure",30,12,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Crunch (Macchina)",,"",2,"failure",30,11,,0,
"Push","22 nov 2025, 12:38","22 nov 2025, 13:46","","Tapis Roulant",,"",0,"normal",,0,,1200,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Estensione Polpacci (Macchina)",,"",0,"failure",60,15,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Estensione Polpacci (Macchina)",,"",1,"failure",60,15,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Estensione Polpacci (Macchina)",,"",2,"failure",60,15,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Hip Thrust (macchina)",,"",0,"failure",35,5,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Hip Thrust (macchina)",,"",1,"failure",32.5,6,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Hip Thrust (macchina)",,"",2,"failure",32.5,6,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Hack Squat (Macchina)",,"",0,"normal",10,8,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Hack Squat (Macchina)",,"",1,"normal",10,8,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Stacco da Terra (Manubrio)",,"",0,"failure",16,8,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Stacco da Terra (Manubrio)",,"",1,"failure",16,8,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Stacco da Terra (Manubrio)",,"",2,"failure",16,6,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Leg Press (Macchina)",,"",0,"failure",120,12,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Leg Press (Macchina)",,"",1,"failure",130,7,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Leg Curl Seduto (Macchina)",,"",0,"failure",35,9,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Leg Curl Seduto (Macchina)",,"",1,"failure",35,8,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Estensione Dorso (Ipertensione con Peso)",,"",0,"failure",8,12,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Estensione Dorso (Ipertensione con Peso)",,"",1,"failure",8,8,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Estensione Dorso (Ipertensione con Peso)",,"",2,"failure",8,8,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Abduzione Anche (Macchina)",,"",0,"failure",70,15,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Abduzione Anche (Macchina)",,"",1,"failure",70,13,,0,
"Leg","16 nov 2025, 11:05","16 nov 2025, 12:22","","Abduzione Anche (Macchina)",,"",2,"failure",70,13,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Lat Pulldown (Macchina)",,"",0,"failure",35,7,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Lat Pulldown (Macchina)",,"",1,"failure",35,7,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Lat Pulldown (Macchina)",,"",2,"failure",35,6,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Lat Pulldown (Macchina)",,"",0,"failure",30,8,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Lat Pulldown (Macchina)",,"",1,"failure",30,6,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Rematore al Cavo da Seduto",,"",0,"failure",20,7,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Rematore al Cavo da Seduto",,"",1,"failure",20,7,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Rematore al Cavo da Seduto",,"",2,"failure",15,10,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Rematore al Cavo da Seduto - Presa Larga",,"",0,"failure",15,10,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Rematore al Cavo da Seduto - Presa Larga",,"",1,"failure",15,10,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Curl Bicipiti (Manubrio)",,"",0,"failure",6,10,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Curl Bicipiti (Manubrio)",,"",1,"failure",6,6,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Curl Bicipiti (Manubrio)",,"",2,"failure",6,6,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Bayesian curl",,"",0,"failure",2.5,7,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Bayesian curl",,"",1,"failure",2.5,6,,0,
"Pull","15 nov 2025, 16:07","15 nov 2025, 16:51","","Tapis Roulant",,"",0,"normal",,0,,600,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Chest Press (Macchina)",,"",0,"failure",15,10,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Chest Press (Macchina)",,"",1,"failure",15,10,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Chest Press (Macchina)",,"",2,"failure",15,8,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Panca Inclinata (Manubrio)",,"",0,"failure",10,5,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Panca Inclinata (Manubrio)",,"",1,"failure",10,5,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Lento in Avanti (Smith Machine)",,"",0,"failure",10,6,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Lento in Avanti (Smith Machine)",,"",1,"failure",10,6,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Lento in Avanti (Smith Machine)",,"",2,"failure",10,5,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Aperture Laterali (Manubrio)",,"",0,"failure",4,10,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Aperture Laterali (Manubrio)",,"",1,"failure",4,10,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",0,"failure",4,13,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",1,"failure",4,10,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",2,"failure",4,7,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Pushdown Tricipiti",,"",0,"failure",12.5,10,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Pushdown Tricipiti",,"",1,"failure",12.5,7,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Crunch (Macchina)",,"",0,"failure",30,13,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Crunch (Macchina)",,"",1,"failure",35,11,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Crunch (Macchina)",,"",2,"failure",35,11,,0,
"Push","15 nov 2025, 15:05","15 nov 2025, 16:07","","Tapis Roulant",,"",0,"normal",,0,,1200,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Hip Thrust (macchina)",,"",0,"failure",30,8,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Hip Thrust (macchina)",,"",1,"failure",30,8,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Hip Thrust (macchina)",,"",2,"failure",30,8,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Hip Thrust (macchina)",,"",3,"failure",30,7,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Stacco da Terra (Manubrio)",,"",0,"failure",16,6,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Stacco da Terra (Manubrio)",,"",1,"failure",16,6,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Stacco da Terra (Manubrio)",,"",2,"failure",16,6,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Stacco da Terra (Manubrio)",,"",3,"failure",16,5,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Estensioni Glutei al Cavo",,"",0,"failure",7.5,10,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Estensioni Glutei al Cavo",,"",1,"failure",7.5,10,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Panca Inclinata (Manubrio)",,"",0,"failure",10,8,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Panca Inclinata (Manubrio)",,"",1,"failure",10,8,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Panca Inclinata (Manubrio)",,"",2,"failure",10,8,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Alzata Frontale (Manubrio)",,"",0,"failure",4,8,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Alzata Frontale (Manubrio)",,"",1,"failure",4,8,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Bicipiti Martello (Manubrio)",0,"",0,"failure",6,12,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Bicipiti Martello (Manubrio)",0,"",1,"failure",6,10,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Bicipiti Martello (Manubrio)",0,"",2,"failure",6,9,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Pushdown Tricipiti",0,"",0,"failure",12.5,10,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Pushdown Tricipiti",0,"",1,"failure",12.5,10,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Pushdown Tricipiti",0,"",2,"failure",12.5,8,,0,
"Full body","31 ott 2025, 12:21","31 ott 2025, 13:27","","Tapis Roulant",,"",0,"normal",,0,,1200,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Lat Pulldown (Macchina)",,"",0,"failure",35,7,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Lat Pulldown (Macchina)",,"",1,"failure",35,7,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Lat Pulldown (Macchina)",,"",2,"failure",35,6,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Lat Pulldown (Macchina)",,"",0,"failure",30,7,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Lat Pulldown (Macchina)",,"",1,"failure",30,6,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Rematore al Cavo da Seduto - Presa Larga",,"",0,"failure",20,6,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Rematore al Cavo da Seduto - Presa Larga",,"",1,"failure",20,6,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Curl Bicipiti (Manubrio)",,"",0,"failure",6,9,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Curl Bicipiti (Manubrio)",,"",1,"failure",6,7,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Curl Bicipiti (Manubrio)",,"",2,"failure",6,5,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Bayesian curl",,"",0,"failure",2.5,6,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Bayesian curl",,"",1,"failure",2.5,4,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Tapis Roulant",,"",0,"normal",,0,,600,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Rematore al Cavo da Seduto",,"",0,"normal",20,10,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Rematore al Cavo da Seduto",,"",0,"normal",20,10,,0,
"Pull","26 ott 2025, 14:32","26 ott 2025, 15:33","","Rematore al Cavo da Seduto",,"",0,"normal",20,10,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Estensione Polpacci (Macchina)",,"",0,"failure",60,15,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Estensione Polpacci (Macchina)",,"",1,"failure",60,15,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Estensione Polpacci (Macchina)",,"",2,"failure",60,15,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Hack Squat (Macchina)",,"",0,"normal",10,8,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Hack Squat (Macchina)",,"",1,"normal",10,8,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Stacco da Terra (Manubrio)",,"",0,"failure",17.5,6,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Stacco da Terra (Manubrio)",,"",1,"failure",17.5,6,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Stacco da Terra (Manubrio)",,"",2,"failure",17.5,5,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Leg Press (Macchina)",,"",0,"failure",120,11,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Leg Press (Macchina)",,"",1,"failure",120,11,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Leg Curl Seduto (Macchina)",,"",0,"failure",30,11,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Leg Curl Seduto (Macchina)",,"",1,"failure",35,8,,0,
